順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
122,今宮,22300,60,1.966,2.868,61,39,9,17,25,22,15,7,5
123,バーンズ,21900,60,1.995,5.881,64,36,3,9,16,19,20,17,16
124,dodgers,21400,60,2.037,-29.839,64,36,3,6,10,15,20,21,25
125,愕然,21400,60,2.032,-11.659,48,52,4,6,10,16,20,19,25
126,戒厳,21400,60,1.982,46.045,53,47,4,8,13,23,24,15,13
127,ストライクゾーン,21000,60,1.937,35.587,70,30,8,11,15,21,18,14,13
128,陥落,20600,60,1.99,-46.892,44,56,5,6,10,18,22,18,21
129,一蹴,19800,60,2.051,-7.115,33,67,5,10,15,19,22,16,13
130,福永,19200,60,2.172,-30.926,68,32,6,15,23,22,17,9,8
131,ボーク,18700,60,2.198,-27.218,60,40,7,14,24,25,15,6,9
132,井端,18200,60,2.124,28.367,71,29,5,15,22,22,19,9,8
133,京田,18200,60,2.121,-19.443,71,29,5,14,23,23,18,10,7
134,コール,17900,60,2.132,1.656,62,38,7,10,13,18,18,16,18
135,上林,17800,60,2.251,159.082,70,30,7,16,24,23,16,8,6
136,桐敷,17200,60,2.221,-49.327,69,31,7,19,22,21,17,8,6
137,プロファー,16800,60,2.201,-17.421,82,18,7,18,22,16,13,13,11
138,驚愕,16400,60,2.212,15.399,51,49,4,7,11,15,22,19,22
139,擁立,16200,60,2.204,-10.787,55,45,9,7,10,17,24,17,16
140,岡林,15900,60,2.338,-29.688,72,28,8,19,28,22,12,6,5
141,プホルス,15900,60,2.279,-57.679,89,11,4,16,24,22,15,11,8
142,田宮,15900,60,2.216,-106.505,72,28,8,16,22,23,19,7,5
143,アレナド,15500,60,2.295,37.305,90,10,4,16,22,19,16,13,10
144,アウトマン,15500,60,2.227,-106.863,66,34,3,10,18,20,18,16,15
145,タナースコット,15400,60,2.301,68.301,84,16,5,16,16,15,17,17,14
146,ダスティンメイ,14300,60,2.426,156.985,77,23,2,10,13,16,18,21,20
147,板山,14000,60,2.437,-106.371,77,23,5,18,26,23,16,7,5
148,靭帯,13500,60,2.46,-5.084,42,58,11,12,13,19,18,12,15
149,ゲッツー,11700,60,2.681,-72.135,62,38,8,19,22,20,15,7,9
150,ロバーツ,11300,60,2.608,-31.125,76,24,4,13,21,20,16,12,14
151,トライネン,11200,60,2.686,-0.967,80,20,3,18,29,17,12,9,12
152,代打,9600,60,2.818,-34.649,68,32,7,20,27,22,13,5,6
153,肩脱臼 完治期間,9300,60,2.874,-0.001,47,53,3,5,6,15,24,25,22
154,キケ,9100,60,2.899,-12.144,57,43,2,9,22,23,20,14,10
155,亜脱臼 痛み どのくらい,7400,60,3.123,0.047,43,57,4,5,9,17,23,19,23
156,脱臼 亜脱臼,1200,60,4.862,0,56,44,1,13,23,27,22,9,5
157,ブルペン,21800,50,1.901,35.176,52,48,4,8,11,15,16,16,30
158,捏造,21700,50,1.903,7.125,52,48,8,10,10,14,19,18,21
159,熾烈,21700,50,1.893,-2.872,44,56,7,7,9,15,20,18,24
160,トミージョン手術,21400,50,1.891,3.216,70,30,8,17,17,19,18,12,9
161,ドジャース ピッチャー,20700,50,1.9,-13.143,54,46,1,6,11,17,21,22,22
162,ナリーグ,20600,50,1.937,-27.954,63,37,2,7,12,14,18,20,27
163,南野,20000,50,1.919,-24.059,78,22,5,16,28,26,13,7,5
164,マイケルコンフォート,20000,50,1.918,139.303,84,16,3,13,15,17,20,18,14
165,ドジャース パレード,19700,50,1.99,5.23,48,52,0,3,7,16,25,27,22
166,叱責,19600,50,1.966,21.723,54,46,7,10,17,21,22,14,9
167,カーショウ,19500,50,1.991,2.314,79,21,4,14,21,19,16,12,14
168,関節唇損傷,19400,50,1.943,10.158,53,47,3,8,11,16,19,21,22
169,mlb プレーオフ,19400,50,1.901,-20.485,91,9,1,8,15,20,20,17,19
170,肘,18900,50,2.039,10.155,49,51,5,8,12,17,20,18,20
171,戸柱,18900,50,1.949,-6.695,70,30,6,15,25,23,18,8,5
172,成就,18600,50,1.902,-28.671,49,51,21,10,9,17,18,12,13
173,大谷翔平 怪我 現在,18500,50,2.018,-0.001,46,54,1,2,5,9,20,31,32
174,姪,18400,50,1.922,36.157,56,44,4,10,12,14,22,19,19
175,工藤,18300,50,1.986,133.569,65,35,6,12,19,22,20,11,10
176,コンフォート ドジャース,18100,50,2.064,139.341,80,20,3,12,15,16,20,19,15
177,困窮,18100,50,1.966,9.259,50,50,7,6,10,18,23,17,19
178,谷川,17700,50,1.958,-48.245,66,34,3,7,19,27,18,12,14
179,拮抗,17700,50,1.937,-10.482,39,61,9,10,12,18,21,15,15
180,溺死,17700,50,1.899,17.033,43,57,6,11,13,17,24,14,15
181,阻む,17600,50,2.119,-31.685,42,58,4,5,5,11,19,22,34
182,塩見,17600,50,2.036,85.609,65,35,8,12,20,22,19,10,9
183,水野,17600,50,2.032,-46.039,66,34,7,13,21,20,17,11,11
184,カイルタッカー,17600,50,1.918,53.894,88,12,4,19,20,17,17,13,10
185,三角巾 腕のつり方,17400,50,2.068,1.027,30,70,1,10,15,22,22,17,13
186,大瀬良,17400,50,1.999,-129.224,71,29,7,14,24,24,17,8,6
187,朗希,17300,50,2.117,54.271,47,53,5,12,19,21,21,13,9
188,煽る,17200,50,2.067,-21.052,43,57,3,5,9,16,22,24,21
189,中嶋,17100,50,2.032,81.351,58,42,3,9,21,30,20,10,7
190,平良,17100,50,2.002,48.36,75,25,8,17,26,22,15,7,5
191,貢献,16700,50,2.073,15.075,46,54,7,9,13,21,25,13,12
192,巴投げ,16600,50,2.091,-84.582,52,48,5,11,17,25,19,11,12
193,塁打とは,16500,50,1.974,-30.564,75,25,3,6,12,19,22,16,22
194,ワイルドカード 何位まで,16400,50,2.031,-58.489,89,11,1,6,15,18,20,19,21
195,ポストシーズン 放送予定,16400,50,1.985,-18.571,71,29,2,7,15,23,25,18,10
196,大谷 盗塁,16000,50,2.046,-64.974,76,24,2,9,25,27,18,12,7
197,脅威,15900,50,2.146,8.53,42,58,7,7,11,18,21,17,19
198,回顧,15900,50,2.013,-56.996,49,51,14,11,13,20,21,11,10
199,デッドボール,15500,50,2.059,-34.986,61,39,6,16,24,25,17,7,5
200,肩,15400,50,2.119,-0.001,44,56,5,10,12,19,22,15,17
201,サイクル,15100,50,2.107,-13.153,56,44,3,9,13,20,20,17,18
202,藤平,14900,50,2.257,21.555,74,26,6,16,25,21,17,9,6
203,ボビーミラー,14900,50,2.149,-41.766,78,22,3,9,13,14,19,22,20
204,村松,14800,50,2.205,-28.861,68,32,7,15,21,21,16,9,11
205,敬遠,14600,50,2.169,-36.22,53,47,8,17,28,22,12,7,6
206,則本,14300,50,2.281,-32.867,70,30,6,19,27,22,16,6,4
207,キアマイアー,14000,50,2.326,-13.034,74,26,3,13,17,17,17,16,17
208,フラーティ,13900,50,2.191,-5.661,75,25,2,7,15,19,19,19,19
209,ハンド,13500,50,2.262,-51.662,69,31,5,13,25,24,16,8,9
210,ナック,13500,50,2.249,-21.513,59,41,2,6,11,17,23,21,20
211,ディカーソン,13500,50,2.218,-143.766,80,20,9,17,20,22,18,9,5
212,把握,13400,50,2.198,5.707,45,55,4,7,11,20,26,17,15
213,クワン,13200,50,2.238,-49.022,75,25,6,12,15,14,11,16,26
214,浅村,13100,50,2.237,-51.25,76,24,9,19,28,21,14,5,4
215,大袈裟,12800,50,2.272,-45.338,51,49,4,6,9,13,20,21,27
216,ライマル,12100,50,2.364,12.923,78,22,12,20,26,21,13,5,3
217,森原,12000,50,2.284,-12.494,75,25,6,15,27,22,17,8,5
218,実況,11900,50,2.346,-9.769,59,41,6,13,24,25,16,8,8
219,イグレシアス,11900,50,2.335,-13.045,75,25,3,10,16,18,18,15,20
220,ヘイワード,11800,50,2.368,-63.649,76,24,4,13,19,18,17,12,17
221,war mlb,11800,50,2.345,-53.359,93,7,1,9,21,22,18,15,14
222,ノーノー,11600,50,2.478,-126.451,66,34,10,17,23,23,15,7,5
223,マルテ,11600,50,2.364,27.882,77,23,8,16,21,20,16,9,10
224,アトランタ 天気,11000,50,2.562,188.088,70,30,1,3,7,12,19,26,32
225,虜,10600,50,2.536,3.92,55,45,9,8,10,14,16,17,26
226,浦田,10300,50,2.433,154.169,70,30,5,16,23,22,18,10,6
227,重篤,10100,50,2.568,-11.613,52,48,8,11,13,18,19,15,16
228,パクストン,10000,50,2.637,-96.016,69,31,2,8,16,19,19,18,18
229,アダメス,9900,50,2.589,-28.926,87,13,3,10,19,20,17,16,15
230,三振,8800,50,2.642,-8.782,67,33,7,14,21,18,12,8,20
231,ジャンパイア,8700,50,2.599,-26.657,74,26,6,15,23,24,19,8,5
232,満塁,6700,50,2.969,-31.775,65,35,7,13,25,21,13,7,14
233,ベシア,5500,50,3.168,-13.551,69,31,2,11,22,20,15,15,15
234,だっぱく 脱臼,1900,50,4.32,0,35,65,16,22,20,12,8,10,12
235,脱臼 手術,1200,50,4.602,0,49,51,6,16,19,29,18,9,3
236,隠蔽,17100,40,1.948,-13.971,51,49,8,6,8,14,22,20,22
237,糧,16800,40,1.896,-15.486,42,58,8,11,13,19,18,15,16
238,堂林,16400,40,1.916,-9.944,72,28,6,15,24,26,17,7,5
239,二俣,16400,40,1.914,111.018,65,35,9,13,19,24,19,9,7
240,床田,16400,40,1.914,-92.841,70,30,7,17,23,23,17,8,5
241,ワトソン ドジャース,16200,40,1.907,-5.969,79,21,1,2,6,15,24,25,27
242,糸井,16200,40,1.891,-57.685,57,43,4,12,22,25,20,10,7
243,危惧,16100,40,1.897,55.938,48,52,12,8,13,20,23,13,11
244,危篤,15800,40,1.999,43.502,46,54,10,24,24,16,13,7,6
245,ボスラー,15600,40,1.965,165.343,84,16,9,17,21,22,17,8,6
246,サイヤング,15600,40,1.939,13.335,85,15,4,10,16,18,18,18,16
247,dfa,15500,40,2.023,-32.046,74,26,3,7,9,12,18,23,28
248,スティーブンクワン,15500,40,1.93,-115.522,81,19,5,14,14,15,17,17,18
249,大迫,15400,40,1.946,-5.914,60,40,5,12,25,26,17,9,6
250,安芸高田,15300,40,1.917,-106.734,67,33,1,6,18,26,22,14,13
251,アルトゥーベ,15300,40,1.915,-47.349,88,12,6,18,24,18,14,10,10
252,猶予,15100,40,1.957,-28.722,45,55,7,13,16,20,20,13,11
253,更迭,15100,40,1.894,9.586,60,40,9,15,16,16,19,13,12
254,懇意,15000,40,1.945,55.064,54,46,7,14,17,20,23,12,7
255,臨む,14900,40,1.975,-57.146,46,54,7,11,15,22,20,13,12
256,ウォーカービューラー,14900,40,1.928,0.082,80,20,3,10,12,15,20,21,19
257,長打率 計算,14800,40,1.97,-93.068,93,7,7,16,15,17,14,13,18
258,驚嘆,14800,40,1.951,-67.951,53,47,11,8,11,18,21,14,17
259,先輩,14700,40,2.088,-31.092,44,56,13,8,8,17,19,14,21
260,鼓舞,14700,40,2.069,-0.529,36,64,6,9,15,22,21,14,13
261,穏やか,14600,40,2.033,-77.067,37,63,3,6,10,14,22,21,24
262,稀,14600,40,1.91,-16.045,47,53,5,9,14,17,19,18,18
263,タイムリー,14600,40,1.906,53.501,41,59,7,16,20,21,17,10,9
264,弊害,14500,40,2.015,-9.251,41,59,8,15,20,20,19,9,9
265,武藤,14500,40,1.928,108.428,61,39,6,11,18,23,18,12,12
266,横浜優勝,14500,40,1.92,2.444,70,30,5,14,27,23,19,8,4
267,フレッチャー,14400,40,2.099,-158.589,62,38,3,10,15,20,20,16,16
268,プレーオフ,14400,40,1.994,-11.35,62,38,3,11,18,22,18,13,15
269,痺れ,14300,40,1.981,46.947,49,51,1,2,4,11,25,27,30
270,傍,14300,40,1.979,-50.366,50,50,5,8,8,15,22,19,23
271,森保,14300,40,1.965,-1.907,65,35,5,15,23,27,17,8,5
272,フリーマン 怪我,14300,40,1.942,-26.923,62,38,2,7,11,14,18,22,26
273,富田,14200,40,1.958,117.397,61,39,7,13,20,23,18,10,9
274,失踪,14100,40,1.951,18.491,48,52,4,9,13,19,21,16,18
275,肯定,13900,40,1.962,-27.69,50,50,6,9,16,20,24,14,11
276,ポンセ,13900,40,1.897,-126.8,73,27,8,19,22,22,16,7,6
277,溺愛,13700,40,2.053,-27.879,34,66,22,17,15,15,13,8,10
278,傑出,13700,40,2.031,-17.234,55,45,9,7,9,19,22,15,19
279,佇まい,13600,40,1.962,2.867,51,49,3,6,10,15,21,22,23
280,采配,13500,40,2.001,-19.686,37,63,5,11,20,24,20,11,9
281,トレーターナー,13400,40,2.141,-114.303,89,11,8,22,22,17,14,10,7
282,遮る,13200,40,2.025,36.274,45,55,4,4,7,15,21,22,27
283,元木,13200,40,1.92,7.133,63,37,2,7,18,27,23,13,10
284,模倣,13100,40,2.043,15.61,47,53,13,12,12,18,20,12,13
285,支離滅裂,13100,40,2.019,-17.858,45,55,10,16,18,21,18,9,8
286,メンデス,13000,40,2.199,-48.887,75,25,8,16,21,19,17,9,10
287,ドジャース スタメン,12900,40,2.078,-9.871,70,30,4,14,21,22,19,12,8
288,mlb試合数,12800,40,2,-65.775,88,12,1,4,4,8,18,30,35
289,敢行,12800,40,1.994,-13.645,50,50,7,11,16,19,21,14,12
290,インピンジメント,12500,40,2.027,157.994,61,39,2,14,12,16,20,18,18
291,種市,12500,40,2.008,-10.128,69,31,6,17,23,21,17,9,7
292,顕在化,12500,40,1.975,57.044,62,38,5,9,13,22,27,14,10
293,呼応,12400,40,2.214,10.424,46,54,6,6,10,18,23,18,19
294,露呈,12300,40,2.168,-25.402,42,58,11,13,17,19,21,11,8
295,ファール,12300,40,2.066,-6.346,65,35,7,15,28,24,12,7,7
296,バイタルサイン,12300,40,2.055,62.538,37,63,8,30,12,16,16,8,10
297,流石,12200,40,2.267,-10.056,60,40,2,5,7,11,15,24,36
298,酷暑,12100,40,2.075,-99.285,45,55,2,5,12,19,21,17,24
299,宮西,12100,40,2.056,-12.773,70,30,6,15,24,23,17,9,6
300,spotv now,12000,40,2.205,-18.105,76,24,2,7,14,20,23,19,15
301,蛮行,12000,40,2.134,1.927,48,52,3,6,8,16,22,23,22
302,背番号,12000,40,2.033,-8.823,59,41,11,6,12,24,22,12,13
303,癖,11900,40,2.097,42.008,49,51,6,9,9,17,22,17,20
304,スコット,11700,40,2.25,63.859,68,32,6,11,13,18,19,15,18
305,オズナ メジャー,11700,40,2.203,-118.86,75,25,2,5,13,16,17,20,27
306,靭帯とは,11700,40,2.129,-24.605,40,60,9,10,8,16,18,16,23
307,杉谷,11600,40,2.124,-26.67,59,41,5,15,24,24,17,9,6
308,肩サポーター,11600,40,2.079,-10.984,54,46,3,3,6,16,29,24,19
309,シャーザー,11500,40,2.216,-4.182,90,10,5,17,22,19,16,12,9
310,打撃妨害,11400,40,2.11,-7.19,60,40,2,8,19,29,20,11,11
311,スイープ,11200,40,2.254,-57.397,71,29,2,8,15,18,20,17,20
312,エドガーマルティネス,11200,40,2.232,19.033,93,7,3,14,25,23,17,11,7
313,ブーイング,11200,40,2.172,-12.5,63,37,12,17,23,19,11,8,10
314,ヤスアキ,11200,40,2.161,-40.286,67,33,6,14,24,26,19,7,4
315,辛勝,11200,40,2.106,-44.562,71,29,6,11,13,20,20,14,16
316,複雑骨折,11100,40,2.143,-0.016,42,58,5,13,14,22,19,13,14
317,防御率,10700,40,2.278,2.311,74,26,7,18,17,16,14,11,17
318,延長,10700,40,2.152,6.825,58,42,2,8,17,20,19,16,18
319,サンドバル,10600,40,2.315,-124.961,72,28,3,10,21,21,19,13,13
320,誇張,10200,40,2.259,1.353,45,55,8,11,19,24,22,9,7
321,abema mlb,10200,40,2.221,-15.217,77,23,1,8,15,17,18,18,23
322,ツーシーム,10100,40,2.318,24.793,79,21,3,7,10,16,19,20,25
323,担う,10100,40,2.215,-25.032,47,53,7,7,13,22,22,15,14
324,福谷,10000,40,2.416,19.623,76,24,7,18,24,21,17,8,5
325,謹慎,9900,40,2.394,-54.854,46,54,24,11,11,16,17,10,11
326,前出,9900,40,2.314,23.237,48,52,1,3,7,21,30,20,18
327,酷,9800,40,2.336,-60.372,60,40,3,4,6,11,17,23,36
328,欠如,9400,40,2.364,19.129,48,52,9,12,13,21,23,11,11
329,遜色,9300,40,2.339,1.848,37,63,8,9,12,18,22,16,15
330,モニアック,9300,40,2.322,151.147,63,37,3,8,14,17,20,20,18
331,乱闘,8800,40,2.454,-61.078,67,33,11,16,27,25,12,5,4
332,周平,8500,40,2.579,39.315,61,39,6,14,21,22,18,10,9
333,股関節脱臼,8100,40,2.517,0.002,25,75,2,12,25,19,18,12,12
334,mlb war,8100,40,2.47,-72.788,92,8,3,15,23,18,14,11,16
335,ビジオ,8000,40,2.473,-99.104,76,24,2,8,16,19,20,19,16
336,諦め,7900,40,2.537,-49.315,57,43,2,3,5,12,24,28,26
337,マックスフリード,7700,40,2.594,17.387,88,12,4,13,17,17,20,17,12
338,誠也,7600,40,2.489,139.043,62,38,8,17,26,22,16,7,4
339,腱,7200,40,2.646,22.13,44,56,6,10,11,20,20,15,18
340,コペック,6700,40,2.785,-17.02,76,24,3,11,21,21,17,14,13
341,中断,6700,40,2.727,-25.941,60,40,4,11,21,22,16,11,15
342,抑え,6500,40,2.742,-1.695,52,48,3,5,7,12,24,23,26
343,宏斗,6300,40,2.843,9.766,56,44,7,17,24,22,17,8,5
344,左肩亜脱臼,6300,40,2.709,0,54,46,4,4,8,12,20,24,28
345,ライトゴロ,6300,40,2.683,-97.323,81,19,7,13,26,27,16,7,4
346,窮地,6200,40,2.724,-56.066,56,44,9,7,10,15,21,17,21
347,グラテロル,6000,40,2.827,-20.954,78,22,3,12,19,19,16,16,15
348,キンタナ,5900,40,2.842,-9.048,66,34,3,8,13,19,20,20,17
349,亜脱臼 読み方,5400,40,2.882,0.001,41,59,6,8,13,19,20,19,15
