順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
226,踵骨骨折,8000,40,2.215,-14.867,44,56,2,10,12,20,24,19,13
227,ボーラーズ,8000,40,2.171,-16.093,41,59,7,5,15,48,19,4,2
228,脇腹,8000,40,2.079,27.887,38,62,9,17,23,20,14,7,10
229,名前だけでわかる相性占い,7700,40,2.257,-46.962,12,88,74,9,3,7,5,1,1
230,手首骨折,7700,40,2.242,0.316,28,72,5,6,8,20,26,23,12
231,傑作,7700,40,2.211,-0.002,44,56,6,9,14,20,19,13,19
232,オスグット 治し方,7700,40,2.077,-2.798,43,57,6,5,13,50,20,3,3
233,rice,7400,40,2.163,-19.028,47,53,9,13,13,20,20,13,12
234,分離症,7200,40,2.199,46.675,47,53,15,12,15,31,18,5,4
235,rice 処置,6900,40,2.295,-0.274,49,51,12,30,13,20,13,7,5
236,上腕骨,6800,40,2.36,18.775,44,56,6,21,13,19,19,13,9
237,骨端線損傷,6800,40,2.319,0.026,32,68,5,4,19,49,16,3,4
238,挫創,6700,40,2.415,0,54,46,2,18,24,24,18,9,5
239,ポッキー相性占い,6700,40,2.265,-46.009,8,92,75,13,2,6,3,0,1
240,コンプレフロス,6700,40,2.25,-22.107,61,39,10,13,21,31,18,5,2
241,アンダーラップ,6700,40,2.203,5,48,52,14,11,16,33,18,6,2
242,トールマン インソール,6600,40,2.193,15.604,30,70,3,1,17,56,17,3,3
243,ハート意味,6500,40,2.339,12.952,39,61,72,11,2,7,6,1,1
244,内くるぶしの痛み,6500,40,2.288,1.641,20,80,4,7,17,29,24,13,6
245,むちうち,6400,40,2.26,0.097,34,66,5,19,26,26,15,5,4
246,オスグット,6100,40,2.405,-4.941,43,57,16,10,14,36,16,5,3
247,腫れ,5800,40,2.417,3.069,44,56,2,4,9,13,26,22,24
248,バスケ リュック,5400,40,2.449,-2.148,30,70,3,4,28,54,9,1,1
249,足首テーピング巻き方,4800,40,2.748,0.608,40,60,12,8,9,31,23,12,5
250,頸椎捻挫,4700,40,2.64,0.003,47,53,5,11,17,21,21,13,12
251,エゴザル バスパン,4600,40,2.543,-5.882,26,74,8,3,15,54,16,2,2
252,成長期,4200,40,2.667,43.869,39,61,12,9,14,36,16,6,7
253,足根洞症候群,4100,40,2.844,0.187,46,54,3,16,20,24,20,11,6
254,足をくじいた時の対処法,4000,40,2.761,-0.528,28,72,5,8,13,28,23,14,9
255,タオルギャザー,3600,40,3.004,0.008,44,56,5,16,15,24,20,12,8
256,バンテリン 足首サポーター,3300,40,3.023,0.011,42,58,2,5,13,28,28,16,8
257,足をひねった時の対処法,3300,40,3.006,-1.237,25,75,6,8,14,30,24,11,7
258,足くじいた時の対処,3000,40,3.121,-2.223,27,73,13,16,20,23,17,7,4
259,足首捻挫 腫れ,2600,40,3.32,-0.468,25,75,5,8,13,25,24,15,10
260,足の捻挫を早く治す方法,2600,40,3.203,-0.878,28,72,3,4,8,21,21,20,23
261,前距腓靭帯損傷,2500,40,3.237,0.799,48,52,11,19,16,26,18,7,3
262,足首 ひねった 対処,2400,40,3.332,-0.052,31,69,11,14,24,29,17,4,1
263,足 骨折,2400,40,3.304,0.854,33,67,5,11,17,29,21,11,6
264,足首 骨折 捻挫 見分け方,2300,40,3.495,-0.895,35,65,9,11,26,31,16,5,2
265,足首の捻挫を早く治す方法,2100,40,3.481,-0.001,34,66,3,2,6,19,19,22,29
