順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
560,とおせんぼ,10600,70,2.218,-32.864,28,72,2,4,28,35,11,9,11
561,はしゃキッズ 奈良健康ランド,10600,70,2.107,-50.595,30,70,1,4,42,40,5,5,3
562,子供に怒鳴ってしまう,10400,70,2.164,-58.625,15,85,0,6,48,39,4,1,2
563,特別支援教育就学奨励費,10400,70,2.134,-10.29,20,80,0,2,28,53,13,2,2
564,インフルエンザ 予防接種 子ども,10300,70,2.188,57.965,15,85,0,2,32,44,12,6,4
565,女の子 髪型,10300,70,2.125,47.417,35,65,3,6,40,42,4,3,2
566,リフティング コツ 子供,10300,70,2.124,-33.882,36,64,1,1,25,55,11,3,4
567,ダンス 髪型 キッズ,10300,70,2.108,44.648,5,95,0,0,32,60,5,1,2
568,絵の具セット 小学校 女子,10200,70,2.211,36.774,8,92,1,3,38,48,5,2,3
569,手足口病 高熱,10100,70,2.147,-82.207,14,86,0,6,56,31,3,3,1
570,小学三年生 身長 平均,10100,70,2.145,22.629,30,70,2,3,25,47,9,6,8
571,絵の具 パレット 落とし方,10000,70,2.223,29.624,15,85,1,1,31,53,9,2,3
572,卒園 先生 メッセージ,10000,70,2.169,87.965,7,93,0,4,38,44,7,4,3
573,体力テスト 小学校,10000,70,2.146,-20.137,27,73,1,4,32,47,9,4,3
574,アメールアメール,9900,70,2.187,33.735,21,79,0,2,33,47,6,7,5
575,赤白帽子 ゴム 付け替え,9900,70,2.175,2.995,7,93,0,2,36,52,6,2,2
576,溶連菌 検査 タイミング,9800,70,2.197,-18.273,9,91,1,4,43,43,6,2,1
577,ミティキュアダニ舌下錠,9700,70,2.304,-9.207,21,79,2,5,20,41,19,8,5
578,吃音 子供,9700,70,2.254,10.921,15,85,1,5,34,34,9,11,6
579,子供 足が痛い,9700,70,2.243,-11.912,28,72,0,3,43,45,5,2,2
580,キッズ携帯 ワイモバイル,9700,70,2.21,12.613,28,72,0,1,30,52,10,4,3
581,ピアノ発表会 髪型,9700,70,2.189,-37.993,7,93,1,1,24,59,10,2,3
582,書道セット 小学校,9500,70,2.254,66.59,12,88,0,2,30,54,8,3,3
583,ポポポポポーズ,9500,70,2.229,-23.382,16,84,1,5,35,41,9,6,3
584,肺炎 子供 症状,9500,70,2.201,7.002,8,92,0,5,51,36,4,2,2
585,低身長 計算,9300,70,2.265,49.177,5,95,1,1,34,52,7,2,3
586,0120 550 904,9200,70,2.331,-133.558,11,89,0,5,70,22,1,1,1
587,縄跳び 子供,9100,70,2.339,5.452,16,84,0,1,30,45,8,8,8
588,フリースクール 小学校,9100,70,2.266,-18.272,16,84,1,2,19,48,13,7,10
589,乳歯 ぬけず 永久歯 はえる,9000,70,2.337,5.377,18,82,1,2,35,45,8,4,5
590,フィットちゃん ランドセル,8900,70,2.384,-17.464,17,83,1,4,40,36,7,8,4
591,水いぼ プール,8900,70,2.377,-22.579,12,88,0,4,44,38,7,4,3
592,2年生 算数プリント,8800,70,2.352,32.845,18,82,1,1,30,47,6,7,8
593,流行性結膜炎,8800,70,2.352,-9.488,20,80,2,11,39,26,11,7,4
594,ワイモバイル キッズ携帯,8800,70,2.331,38.003,27,73,1,1,35,52,8,2,1
595,ランドセル 人気 ブランド,8600,70,2.341,41.314,15,85,0,3,50,37,4,4,2
596,爪噛みを治す方法,8600,70,2.323,47.708,22,78,7,6,27,40,12,5,3
597,バップフォー,8500,70,2.491,1.482,35,65,0,7,14,21,22,18,18
598,周期性嘔吐症,8400,70,2.377,9.611,19,81,2,11,26,35,15,7,4
599,にじいろこどもクリニック,8300,70,2.439,-26.722,16,84,0,5,37,41,10,4,3
600,6歳 体重,8300,70,2.427,-0.002,26,74,1,6,34,35,7,9,8
601,6歳 クリスマスプレゼント,8300,70,2.364,4.573,25,75,0,2,41,34,6,10,7
602,発熱患者等対応加算,8100,70,2.398,-23.152,27,73,0,4,11,27,32,17,9
603,お道具箱 小学校,7900,70,2.414,116.003,11,89,1,4,32,49,8,3,3
604,あさがお たねとり,7800,70,2.523,-19.459,12,88,0,2,44,43,3,3,5
605,鍵盤ハーモニカ 手入れ,7800,70,2.494,18.59,10,90,0,2,39,46,6,4,3
606,ジスロマック 小児,7800,70,2.433,-40.208,19,81,0,3,26,49,11,5,6
607,ふわりぃ,7700,70,2.446,19.611,14,86,1,3,51,35,4,3,3
608,パーラービーズ,12600,60,1.927,-36.209,17,83,1,5,34,38,9,8,5
609,胃腸風邪 潜伏期間,12300,60,1.928,25.72,15,85,3,11,37,28,11,7,3
610,尿膜管遺残,12100,60,1.956,-2.887,36,64,2,15,23,25,19,11,5
611,クレマスチン,12100,60,1.933,2.724,25,75,0,8,30,32,16,8,6
612,手裏剣の作り方,12000,60,1.932,-126.953,18,82,2,3,31,34,8,14,8
613,カウプ指数 正常値,11900,60,1.955,29.468,11,89,0,16,45,25,5,6,3
614,ベネッセ 退会手続き,11900,60,1.942,15.373,11,89,1,1,23,59,13,1,2
615,咳止め 子供,11900,60,1.922,4.425,13,87,0,3,34,52,7,2,2
616,3歳未満は3歳入る,11800,60,1.996,-28.075,19,81,1,9,51,25,6,6,2
617,子供 鼻づまり,11800,60,1.947,19.555,22,78,0,5,49,39,4,2,1
618,水いぼ 原因,11700,60,1.998,-8.103,28,72,1,7,29,29,14,12,8
619,頻尿 治療,11700,60,1.929,0.001,50,50,0,2,6,12,20,23,37
620,公文 算数 進度表,11600,60,1.939,68.223,16,84,1,1,26,56,8,2,6
621,bub resort,11600,60,1.92,-104.042,23,77,1,4,35,45,8,4,3
622,ロブロックス 子供,11500,60,1.968,27.326,23,77,1,1,28,54,10,3,3
623,上履き入れ 作り方,11400,60,2.103,73.8,5,95,0,2,26,28,7,19,18
624,落ち着きのない子供,11400,60,1.967,-32.542,21,79,0,3,23,30,15,16,13
625,インフルエンザ 発熱期間,11400,60,1.957,15.234,38,62,1,6,25,38,19,8,3
626,咳き込み嘔吐,11400,60,1.941,-0.412,11,89,3,15,41,28,7,3,3
627,ジャストシステムダイレクト販売,11400,60,1.94,-8.715,30,70,0,1,33,47,10,4,5
628,学童保育 料金,11400,60,1.937,-63.122,30,70,0,3,28,28,12,15,14
629,マルトリートメントとは,11300,60,2.041,-33.981,24,76,1,14,12,24,25,17,7
630,こぱんはうすさくら,11300,60,2.032,-38.671,24,76,1,9,25,33,18,10,4
631,ブンブンジャー ファイナルライブ,11300,60,2.023,52.542,34,66,3,11,43,28,9,4,2
632,プランルカストds 10%,11300,60,2.006,46.372,18,82,0,7,46,36,5,4,2
633,パラシュート反射,11300,60,1.997,-16.517,15,85,1,21,43,16,8,8,3
634,ダイアップ,11300,60,1.974,-13.816,24,76,1,14,36,26,13,7,3
635,トリプタノール錠10mg,11200,60,2.091,-0.002,29,71,1,5,8,19,25,21,21
636,9歳 平均身長,11200,60,2.01,54.636,18,82,1,2,21,51,10,5,10
637,尿比重,11200,60,1.944,8.078,28,72,2,29,15,20,17,9,8
638,排卵期 症状,11200,60,1.931,-28.472,5,95,6,17,33,35,6,1,2
639,療育センター,11200,60,1.922,-2.404,19,81,1,8,23,30,17,13,8
640,ファミリーパーク 富山,11100,60,1.987,-25.928,30,70,3,12,30,25,14,11,5
641,ポケモンカード 遊び方,11100,60,1.944,32.687,41,59,1,4,29,48,11,4,3
642,3歳以下は3歳入る,11100,60,1.942,-48.302,19,81,0,8,55,24,5,5,3
643,羽ピクミン,11100,60,1.92,-29.152,22,78,7,16,36,25,8,5,3
644,チェックアップ 子供,11100,60,1.919,47.912,9,91,0,6,49,35,5,2,3
645,amazon キッズ タブレット,11000,60,2.037,-6.635,23,77,0,3,54,35,3,3,2
