順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
126,えろ動画,79200,50,1.642,-209.739,55,45,32,34,11,10,7,3,3
127,造影剤,78100,50,1.693,22.879,37,63,1,5,11,22,27,18,16
128,マーティンキム,76800,50,1.704,-42.999,14,86,15,37,13,14,15,4,2
129,転職エージェント,76700,50,1.628,-11.901,42,58,1,34,22,16,17,8,2
130,セフレ,76100,50,1.763,-8.576,58,42,8,17,18,19,15,11,12
131,スイパラ メニュー,75300,50,1.698,-41.297,16,84,26,27,14,17,12,3,1
132,大阪ホテル,74700,50,1.807,-20.146,32,68,6,20,9,14,22,18,11
133,妊娠する夢,74300,50,1.716,15.644,4,96,7,34,24,20,12,2,1
134,織物 黄色,74300,50,1.646,19.424,6,94,6,31,26,17,12,5,3
135,travisjapan,74200,50,1.771,-92.164,14,86,12,28,27,14,11,5,3
136,rsウイルス,73800,50,1.73,-126.859,28,72,1,13,36,17,11,12,10
137,jillstuart,73600,50,1.753,-21.836,13,87,33,33,12,9,7,3,3
138,突発性難聴 初期症状,71200,50,1.845,-20.027,21,79,4,13,20,18,19,14,12
139,生理 血の塊,71100,50,1.68,-33.011,5,95,5,21,32,32,7,1,2
140,エラボトックス,67800,50,1.821,-9.482,18,82,6,32,23,21,13,3,2
141,ディズニーランド天気,67500,50,1.845,-7.938,21,79,9,22,17,22,18,8,4
142,低血圧,66500,50,1.756,-58.912,27,73,5,19,19,19,16,10,12
143,ピクトリンク,64600,50,1.994,43.215,11,89,26,37,15,13,7,1,1
144,ロキソニン 飲み過ぎ,62100,50,1.922,1.674,36,64,2,9,12,20,24,18,15
145,お腹痛い時の対処法,62000,50,1.962,-5.822,28,72,29,24,15,16,9,3,4
146,肩こり,61200,50,1.839,-42.884,33,67,2,9,15,23,21,14,16
147,金利とは,54700,50,2.047,17.883,42,58,12,32,22,17,9,4,4
148,ワキガ,54400,50,1.965,28.363,35,65,9,21,22,23,16,6,3
149,歯周病 治療,53400,50,1.993,-4.711,33,67,2,8,14,22,26,17,11
150,歯科矯正,46800,50,2.12,-31.726,24,76,3,11,20,33,22,6,5
151,扶養,45900,50,2.161,-28.012,39,61,7,15,21,24,18,8,7
152,インフルエンザ症状,30800,50,2.546,-26.992,36,64,7,13,13,21,22,15,9
153,虫歯治療 費用,22000,50,2.945,-2.008,45,55,6,45,23,11,7,4,4
154,抜歯後 血が止まらない,16600,50,3.229,-0.125,34,66,2,13,15,19,23,15,13
155,親知らず 腫れ,7700,50,3.958,0.098,35,65,5,34,27,17,10,4,3
156,親知らず 抜歯 痛い,6300,50,4.234,0,48,52,8,41,30,14,3,3,1
157,ドライソケット 治し方,6300,50,4.145,4.965,29,71,2,25,25,22,15,7,4
158,親知らず 抜歯後 穴,5700,50,4.188,8.596,32,68,2,28,29,23,12,4,2
