順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
284,歯磨き 歯茎 痛い,3000,40,3.494,0,22,78,9,27,30,19,11,3,1
285,歯磨き後のうがい,1800,40,4.015,0,38,62,4,8,18,22,16,18,14
286,アンパンマン 歯磨き,1200,40,4.464,-3.867,20,80,2,9,49,24,6,6,4
287,基礎,17700,30,1.645,25.667,40,60,3,7,13,21,25,15,16
288,匂い,17200,30,1.719,-4.086,44,56,2,5,7,14,21,21,30
289,ナトカリ比,17100,30,1.705,41.389,43,57,0,1,3,7,18,28,43
290,電気カミソリ,16800,30,1.677,-0.107,70,30,0,2,3,11,21,21,42
291,だしパック,16800,30,1.654,-22.862,26,74,1,10,20,22,21,14,12
292,敷き布団,16700,30,1.681,-89.68,33,67,1,4,11,20,26,20,18
293,飲み物,16500,30,1.691,75.275,36,64,7,11,12,17,17,15,21
294,歯茎 腫れ,16400,30,1.686,18.108,36,64,3,16,28,28,15,6,4
295,バレンタイン イラスト,16200,30,1.655,133.353,15,85,7,15,15,19,17,14,13
296,ヒップホップダンス,16200,30,1.63,-20.587,31,69,4,3,10,23,18,19,23
297,噴霧器 手動,16100,30,1.741,-72.115,73,27,0,1,4,12,20,27,36
298,ストリート,16100,30,1.687,40.475,52,48,15,12,10,14,17,14,18
299,ほほえみ,16100,30,1.635,43.882,21,79,1,15,44,15,8,7,10
300,膿,16000,30,1.713,-17.074,49,51,11,16,20,22,15,9,7
301,舌ブラシ,16000,30,1.694,17.555,42,58,8,17,18,17,17,12,11
302,飲料水,16000,30,1.662,29.293,46,54,2,3,8,14,21,21,31
303,体力がない すぐ疲れる,16000,30,1.639,3.321,23,77,3,13,18,24,19,12,11
304,紙おむつ,15800,30,1.682,3.192,35,65,0,5,11,13,19,30,22
305,胃瘻,15800,30,1.668,-6.469,37,63,2,18,14,18,22,14,12
306,年忌法要,15700,30,1.676,27.36,45,55,1,2,4,8,19,30,36
307,せき,15700,30,1.673,-13.843,41,59,2,4,9,18,20,19,28
308,着圧ソックス 医療用,15700,30,1.662,8.84,16,84,0,3,8,19,28,22,20
309,惣菜,15600,30,1.774,-27.631,44,56,3,8,12,17,21,19,20
310,チェックアップジェル,15600,30,1.703,-44.483,12,88,0,8,41,32,10,5,4
