順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
170,はやり目とは,87000,30,1.681,41.967,27,73,2,10,31,29,14,9,5
171,川崎病,85300,30,1.839,62.274,28,72,1,10,34,26,13,10,6
172,水いぼ,84100,30,1.759,14.13,24,76,1,6,34,34,12,8,5
173,インビザライン,82100,30,1.999,-0.01,25,75,3,14,21,30,20,8,4
174,スタジオアリス 七五三,81500,30,1.717,-67.528,13,87,0,5,46,34,5,6,4
175,乳がん検診,81200,30,1.862,-1.508,13,87,1,6,15,28,24,15,11
176,起立性低血圧,80200,30,1.925,2.171,25,75,7,17,14,23,19,11,9
177,ゴキブリの赤ちゃん,79900,30,1.826,-108.805,26,74,5,14,24,24,17,9,7
178,クインケ浮腫,79000,30,1.888,-4.616,20,80,2,10,18,26,23,13,8
179,町田商店 メニュー,77300,30,1.743,43.326,51,49,5,17,20,26,21,8,3
180,おたふく 予防接種,72300,30,1.946,-54.002,10,90,1,6,38,37,12,4,2
181,マーキーズ,71700,30,1.859,-9.032,11,89,0,9,44,31,7,6,3
182,セラミック 歯 値段,70700,30,1.945,0.563,28,72,2,14,20,23,22,12,7
183,トイザらス ブラックフライデー,65000,30,2.161,-62.932,20,80,0,11,54,21,5,6,3
184,予防接種 スケジュール,64700,30,2.03,-108.132,7,93,0,9,48,29,6,4,4
185,ジュニアシート いつまで,63700,30,1.928,12.577,28,72,0,3,36,44,8,5,4
186,太鼓の達人 switch,58700,30,2.038,-74.248,41,59,3,7,32,40,9,5,4
187,ヘルパンギーナ 大人症状,57600,30,2.059,-87.06,22,78,1,9,30,23,17,13,7
188,排卵日 おりもの,54200,30,2.12,-27.197,4,96,2,25,47,21,3,1,1
189,根管治療,52200,30,2.151,-19.201,32,68,2,10,18,26,23,13,8
190,インプラント治療 流れ,50800,30,2.535,0.213,32,68,0,3,7,14,26,28,22
191,かずむお兄さん 怪我,50700,30,2.297,-61.55,17,83,0,4,53,33,4,4,2
192,歯科矯正,45100,30,2.405,-11.512,24,76,3,11,20,33,22,6,5
193,粘液嚢胞,39100,30,2.476,30.537,27,73,5,17,22,24,17,9,6
194,ブリッジ 歯科,36100,30,2.699,-7.377,32,68,1,6,12,25,30,16,10
195,上唇小帯,29400,30,2.786,86.459,15,85,2,13,41,25,10,6,3
196,乳歯,20900,30,3.259,-0.001,27,73,3,9,27,31,11,11,8
197,ダイレクトボンディング,13500,30,3.71,2.852,25,75,3,16,22,27,20,8,4
198,アフターピル,124000,20,1.312,-43.7,32,68,9,32,20,19,12,5,3
199,ユニバ 年パス,123000,20,1.301,-104.15,23,77,12,23,25,26,9,3,2
200,橋本将生,118000,20,1.323,62.906,10,90,6,17,24,21,19,9,4
201,スタバ新作,116000,20,1.369,36.286,32,68,25,39,15,10,8,2,1
202,佐藤大空,116000,20,1.321,-84.799,13,87,4,8,11,18,24,21,14
203,モンキーパーク,114000,20,1.341,-109.355,34,66,3,10,32,34,10,7,4
204,吐き気 抑える方法,114000,20,1.308,-19.606,24,76,11,20,18,21,17,7,6
205,折り紙 簡単,113000,20,1.359,54.853,21,79,3,8,27,25,10,13,14
206,五右衛門 メニュー,112000,20,1.322,-50.404,22,78,4,15,22,25,22,9,3
207,円山動物園,111000,20,1.34,-48.224,34,66,3,10,20,24,19,14,10
208,ラムゼイハント症候群,111000,20,1.334,-58.127,21,79,1,4,5,13,26,26,25
209,サマソニ 2025,111000,20,1.312,141.88,32,68,9,23,17,25,18,6,2
210,iphone ステッカー 使い方,110000,20,1.395,-52.152,33,67,3,16,31,29,14,5,2
211,中学生,110000,20,1.367,4.429,43,57,12,4,6,32,23,9,14
212,アンブロキソール塩酸塩15mg 子供,110000,20,1.33,15.834,22,78,1,4,19,34,17,12,13
213,ティックトックライト paypay,108000,20,1.394,78.895,35,65,12,14,17,26,21,7,3
214,タイムレス ファンクラブ,108000,20,1.304,170.17,8,92,3,15,27,23,20,9,3
215,レイヤーカット,108000,20,1.302,71.098,14,86,11,20,20,16,16,12,5
216,多発性硬化症,107000,20,1.357,11.196,26,74,1,9,11,19,24,20,16
217,メガ割 2025 いつ,107000,20,1.352,31.419,5,95,14,32,25,16,9,3,1
218,長島ジャンボ海水プール,105000,20,1.414,-118.227,38,62,6,12,22,39,13,4,4
219,ガトーショコラ レシピ,105000,20,1.342,77.247,13,87,8,15,18,28,18,7,6
220,溶連菌 出席停止,105000,20,1.32,-1.909,16,84,2,6,28,41,14,6,3
221,ナルミヤ オンライン,104000,20,1.45,-72.689,9,91,1,5,31,33,11,12,7
222,ディオール リップ,104000,20,1.367,50.281,13,87,7,13,17,24,22,12,5
223,ディズニーストア オンライン,104000,20,1.34,-41.881,11,89,7,17,29,25,13,7,2
224,下腹部の痛み 女性,104000,20,1.317,4.376,7,93,3,12,19,28,23,9,6
225,天の川,103000,20,1.326,-162.621,36,64,5,8,18,29,18,11,11
226,私の一番可愛いところ,102000,20,1.475,-53.889,37,63,12,22,25,22,12,5,2
227,くら寿司 ちいかわ,102000,20,1.325,220.668,24,76,5,14,24,30,18,6,3
228,手足口病 うつる,102000,20,1.302,-162.607,19,81,2,8,37,31,9,8,5
229,プリキュア 歴代,101000,20,1.486,-96.934,23,77,21,28,18,19,9,3,2
230,学資保険,101000,20,1.382,-45.608,43,57,1,11,35,28,13,7,5
231,乳糖不耐症,101000,20,1.356,-71.977,23,77,3,16,29,23,15,9,5
232,僕のこと,101000,20,1.329,-52.588,27,73,10,5,10,34,24,11,6
233,牛丼 レシピ 吉野家,101000,20,1.307,-83.907,26,74,1,3,14,33,28,11,10
234,手裏剣 折り紙,100000,20,1.396,-30.068,23,77,2,6,37,32,8,9,6
235,イソトレチノイン,99800,20,1.52,-28.41,28,72,6,32,25,18,13,4,2
236,カミガタボーイズ,99700,20,1.32,6.392,12,88,7,20,20,20,21,9,3
237,なす ひき肉 レシピ,99600,20,1.437,-36.942,12,88,0,5,18,28,27,13,9
238,口臭の原因,99200,20,1.364,-0.789,33,67,3,7,14,26,25,14,11
239,場面緘黙症,98300,20,1.463,7.871,23,77,4,9,18,28,19,13,9
240,トリーバーチ バッグ,98300,20,1.424,30.404,11,89,1,14,15,19,26,18,7
241,スノーマン ベストアルバム,97800,20,1.37,99.005,15,85,2,5,16,28,27,15,7
242,ちいかわ セブンイレブン,97700,20,1.441,-49.52,24,76,4,14,24,29,19,7,3
243,塩麹,97400,20,1.361,-25.148,23,77,1,7,15,21,23,17,16
244,にゅうめん レシピ,96800,20,1.323,-69.012,33,67,1,8,18,24,21,14,14
245,焼きうどん,96600,20,1.456,86.022,28,72,2,13,29,27,16,7,6
246,ワンダフルプリキュア,96400,20,1.45,-70.755,27,73,4,11,37,30,6,7,5
247,次亜塩素酸ナトリウム,95900,20,1.404,-32.822,41,59,2,8,15,21,23,18,13
248,ホゲータ,95900,20,1.319,-20.546,35,65,6,18,36,24,8,5,3
249,インサイドヘッド2 声優,95800,20,1.384,-246.527,19,81,6,13,24,30,18,7,2
250,児童手当 支給日 2025,95700,20,1.455,89.822,27,73,0,6,33,41,14,3,3
251,科学技術館,95700,20,1.377,-19.12,34,66,2,6,16,36,18,11,11
252,モビリティリゾートもてぎ,95700,20,1.33,-13.199,43,57,1,6,28,34,15,10,6
253,ジストニアとは,95600,20,1.549,63.709,32,68,2,10,11,21,23,18,15
254,デキサメタゾン軟膏,95600,20,1.361,25.686,26,74,1,7,16,24,20,15,17
255,アンパンマン 映画,95500,20,1.378,-21.669,29,71,2,10,45,25,6,7,5
256,ほうれん草 冷凍,95400,20,1.304,39.605,12,88,1,9,17,20,21,16,16
257,nars,95200,20,1.331,-6.953,6,94,4,17,24,28,18,6,3
258,立正大学,94800,20,1.382,-71.883,48,52,14,8,6,21,29,11,11
259,ノア 新型,94300,20,1.333,39.918,57,43,1,8,26,28,21,11,5
260,黄疸,94200,20,1.417,-53.802,44,56,3,17,26,23,16,8,7
261,adidas サンバ,93800,20,1.312,-49.527,26,74,10,26,20,23,14,5,2
262,関根りさ,93800,20,1.306,0.53,21,79,3,14,34,28,13,5,3
263,チャタテムシ,93700,20,1.49,-35.577,34,66,3,12,23,24,20,11,7
264,学研,93500,20,1.406,14.654,29,71,2,4,19,32,18,13,12
265,ユニバ ハロウィン 2024,93400,20,1.571,-98.408,20,80,7,32,24,21,11,4,1
266,シャッフルアイランド,93300,20,1.352,-161.088,35,65,5,23,35,24,9,3,1
267,無痛分娩,92700,20,1.497,2.187,26,74,2,16,29,14,14,17,8
268,渋谷パルコ,92500,20,1.471,-130.438,27,73,5,21,19,24,18,8,5
269,ディッパーダン,92100,20,1.353,-12.22,20,80,7,15,25,29,16,6,2
270,マイコプラズマ 検査,91900,20,1.544,-56.459,21,79,2,5,21,38,18,9,7
271,画数 姓名判断,91900,20,1.448,-51.479,25,75,2,19,35,18,16,7,3
272,かぼちゃの煮物,91900,20,1.335,-66.062,18,82,1,12,26,16,16,13,16
273,乾燥さん,91400,20,1.447,22.907,8,92,3,13,20,26,24,9,5
274,豚肉,91400,20,1.356,-54.292,21,79,2,7,18,30,22,10,11
275,歯肉炎,91400,20,1.305,-47.836,32,68,4,11,16,22,21,14,12
276,ヤマハ音楽教室,90600,20,1.593,23.934,17,83,1,4,22,28,13,15,17
277,子宮腺筋症,90600,20,1.319,-8.9,12,88,1,7,16,38,24,8,6
278,モラハラ,90600,20,1.315,-59.432,37,63,6,17,19,21,19,10,8
279,zara キッズ,90500,20,1.563,-66.449,9,91,0,8,37,35,8,7,5
280,オイラックスクリーム,90300,20,1.515,-77.62,29,71,1,6,13,21,21,18,20
281,#7119,90300,20,1.323,-89.234,39,61,1,8,19,19,19,16,18
282,生理痛,90200,20,1.377,-95.392,14,86,9,17,20,29,16,5,4
283,フコク生命,90100,20,1.438,-31.407,39,61,1,8,19,25,23,15,9
284,桂枝茯苓丸,89600,20,1.534,2.084,15,85,1,6,12,27,34,12,8
285,コアラのマーチ 名前入り 一覧,89400,20,1.527,-24.759,20,80,15,17,21,26,13,5,3
286,生ハム レシピ,89400,20,1.343,85.175,20,80,1,6,13,21,25,19,15
287,杉浦のあ,89100,20,1.316,-15.506,12,88,3,6,25,35,21,6,4
288,排卵日,88800,20,1.468,26.755,24,76,5,20,36,27,7,3,2
289,海のはじまり キャスト,88800,20,1.389,-88.282,22,78,3,8,9,16,25,25,14
290,親知らず,88200,20,1.49,0.997,45,55,11,24,19,18,14,7,7
291,看護師国家試験,88100,20,1.328,-12.944,31,69,3,21,9,20,27,12,8
292,在宅ワーク,87700,20,1.381,0.972,21,79,2,16,29,27,16,6,4
293,てぃ先生,87300,20,1.488,-30.996,19,81,1,4,26,26,18,15,10
294,東京医科歯科大学,87200,20,1.572,-21.405,43,57,7,7,9,19,24,16,18
295,埼玉県民の日,86900,20,1.49,-21.552,39,61,3,7,18,29,19,12,12
296,下痢,86900,20,1.344,-31.594,30,70,5,12,19,23,19,11,11
297,舌 口内炎,86800,20,1.504,18.716,26,74,3,15,23,27,18,6,8
298,オルビス ヘアミルク,86700,20,1.541,40.345,9,91,6,18,21,23,20,8,4
299,二宮和也 七五三,86600,20,1.47,-131.151,10,90,3,8,22,30,23,11,3
300,保育園,86400,20,1.52,-54.244,28,72,1,8,30,21,13,17,10
301,スライムの作り方,86400,20,1.472,22.924,22,78,1,5,25,36,13,11,9
302,しあわせの村,86300,20,1.589,71.862,41,59,2,4,18,29,17,14,16
303,おごせ綾,86300,20,1.332,128.453,33,67,1,5,19,33,26,11,5
304,なめこ 賞味期限,86100,20,1.633,-121.082,17,83,1,8,22,29,23,11,6
305,プリキュア 映画,86100,20,1.442,-23.35,28,72,4,6,39,37,6,5,3
306,ガミースマイル,85800,20,1.566,-41.671,26,74,8,22,25,22,14,6,3
307,アヌア,85700,20,1.375,-86.931,11,89,8,22,22,23,18,5,2
308,レイヤーボブ,85500,20,1.311,-43.493,9,91,5,9,17,28,27,11,3
309,在宅ワーク 主婦,85400,20,1.588,-62.166,6,94,0,8,39,38,10,3,2
310,排卵痛,85400,20,1.553,28.8,6,94,3,16,37,34,6,2,2
311,アガベシロップ,85300,20,1.385,-48.55,17,83,1,5,15,22,25,19,13
312,子宮頸がん 原因,85200,20,1.657,-0.005,22,78,5,19,14,18,23,13,8
313,ヨークシャテリア,85000,20,1.351,115.085,36,64,5,14,16,23,22,13,7
314,コンサータ,84900,20,1.332,-74.177,33,67,3,14,19,27,22,10,5
315,マルファン症候群,84800,20,1.472,-10.328,22,78,3,17,19,22,20,13,6
316,ヒリツ シャンプー,84800,20,1.46,23.323,15,85,9,14,16,27,23,8,3
