順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
132,自己免疫疾患,82100,40,1.499,-64.672,23,77,3,8,12,23,25,16,13
133,インビザライン,82100,40,1.484,-12.614,25,75,3,14,21,30,20,8,4
134,はいチーズ,81100,40,1.498,-80.741,23,77,6,4,28,41,14,3,4
135,七五三 女の子,80500,40,1.558,8.957,19,81,0,5,30,23,9,20,13
136,エピペン,79700,40,1.483,-23.796,41,59,5,11,17,25,21,13,8
137,えっち,79400,40,1.449,-46.45,26,74,22,19,17,19,13,5,5
138,マイコプラズマ 症状,79000,40,1.52,-33.751,25,75,7,11,26,34,13,5,4
139,ビソプロロールフマル酸塩,78800,40,1.462,-29.555,32,68,1,11,11,19,22,18,18
140,スタジオマリオ,77400,40,1.496,-87.948,19,81,1,8,42,30,9,6,4
141,ブランシェス,76400,40,1.624,34.494,8,92,0,5,43,37,7,5,3
142,子供 咳 止まらない,76400,40,1.546,-42.295,28,72,0,3,41,44,6,3,3
143,ホットケーキミックス クッキー,75300,40,1.422,-50.147,9,91,6,9,31,31,12,6,5
144,ハッピーセット 次回,74900,40,1.623,-64.573,21,79,1,4,44,40,6,3,2
145,鼻血の止め方,74600,40,1.526,-93.255,30,70,7,8,15,29,19,11,11
146,構音障害,73700,40,1.675,5.044,23,77,2,11,15,24,22,16,10
147,貧血,73500,40,1.687,-9.385,27,73,6,14,17,24,18,10,11
148,あせも,72400,40,1.666,-3.708,29,71,4,14,26,27,16,7,6
149,マーキーズ,71700,40,1.534,7.686,11,89,0,9,44,31,7,6,3
150,身長伸ばす方法,71300,40,1.54,16.489,41,59,21,8,12,34,15,4,6
151,琵琶湖博物館,70700,40,1.496,3.942,40,60,1,9,24,27,14,13,12
152,滲出性中耳炎,70500,40,1.654,-11.886,22,78,2,8,26,28,15,12,9
153,オキシトシン,70100,40,1.55,-15.253,37,63,4,14,17,21,20,13,11
154,鍵盤ハーモニカ,70000,40,1.637,127.375,25,75,2,5,27,34,11,10,11
155,リンゴ病,69700,40,1.64,74.775,26,74,1,6,30,30,13,10,10
156,z会,69600,40,1.559,54.877,30,70,8,3,14,45,21,5,4
157,キッザニア 福岡,69500,40,1.501,-30.519,29,71,2,5,31,39,11,7,5
158,バースデー 店舗,69400,40,1.57,5.435,24,76,0,4,25,23,17,24,7
159,小学生以下とは,68900,40,1.572,-4.106,22,78,1,3,33,44,10,5,4
160,iga血管炎,67400,40,1.556,-14.055,23,77,1,11,20,26,20,13,9
161,フシジンレオ軟膏,66000,40,1.604,4.854,30,70,1,5,17,25,20,15,17
162,予防接種 スケジュール,64700,40,1.591,-4.55,7,93,0,9,48,29,6,4,4
163,島崎藤村,64200,40,1.693,67.855,41,59,6,5,5,12,17,21,34
164,セラミック,64200,40,1.631,-48.415,44,56,4,12,13,15,19,19,18
165,子ども,61900,40,1.729,-27.389,19,81,1,6,38,32,10,7,6
166,インフルエンザワクチン,61800,40,1.858,10.085,32,68,1,8,18,27,21,14,11
167,サッカーボール,61700,40,1.817,35.262,38,62,8,7,19,37,13,7,9
168,ホウセンカ,61600,40,1.623,10.437,26,74,2,5,19,38,13,10,13
169,白血球,61500,40,1.695,-7.009,36,64,5,10,14,22,19,14,16
170,プリキュア 2025,61100,40,1.765,-7.017,29,71,5,9,31,30,12,9,4
171,アデノウイルス 症状,58000,40,1.779,45.663,17,83,1,11,36,26,12,9,5
172,麻疹,57000,40,1.741,7.05,36,64,2,10,22,27,19,11,9
173,学習机,56600,40,1.718,45.269,33,67,1,2,20,37,17,13,10
174,墨汁 落とし方,56200,40,1.87,-5.083,18,82,1,2,19,51,17,5,5
175,サメ,54800,40,1.801,-41.878,42,58,5,7,17,24,16,14,17
176,差し歯,54200,40,1.992,-26.125,42,58,1,5,14,21,23,18,18
177,読書感想文,54100,40,1.843,-64.38,27,73,24,4,16,40,11,2,3
178,デシリットルは何ml,54100,40,1.786,-50.357,45,55,2,5,24,42,12,7,8
179,池田屋 ランドセル,53200,40,1.849,-10.599,17,83,0,2,43,39,5,6,5
180,急須,51800,40,1.881,159.949,35,65,2,6,10,16,21,20,25
181,ぬいぐるみ 収納,51000,40,1.863,-3.778,12,88,1,9,35,37,12,4,2
182,赤血球,50100,40,1.915,15.438,38,62,7,10,11,22,19,14,17
183,小児科,47300,40,1.927,-18.744,26,74,2,9,32,33,10,7,7
184,一富士二鷹三茄子,44300,40,2.054,84.012,47,53,4,10,13,18,18,16,21
185,セイバン ランドセル,44300,40,1.953,-27.569,22,78,0,2,37,38,7,9,7
186,クロスワード 答え,42300,40,2.377,49.049,35,65,1,2,2,4,12,26,53
187,モンテルカストチュアブル,40300,40,2.141,4.218,16,84,1,2,22,54,15,3,3
188,三叉神経,33600,40,2.422,-1.095,33,67,4,16,13,19,20,14,14
189,hope 意味,30400,40,2.56,14.019,32,68,9,7,7,15,20,16,26
190,ランドセルカバー,29600,40,2.41,23.975,12,88,0,2,37,48,7,3,3
191,あやとり ほうき,29500,40,2.402,-7.839,21,79,4,6,26,32,8,11,13
192,ブリストルスケール,24300,40,2.619,-79.947,23,77,3,29,19,21,16,8,4
193,value 意味,23300,40,2.941,188.997,38,62,11,8,6,8,12,15,40
194,バビンスキー反射,21600,40,2.756,-19.218,37,63,3,34,22,16,13,8,4
195,ヒゴロモソウ,20700,40,2.944,251.985,37,63,1,1,1,3,10,24,60
196,value,20400,40,2.875,188.995,46,54,15,9,7,11,15,16,27
197,medicine,16300,40,3.097,153.952,42,58,14,9,7,14,14,14,28
198,weather,16100,40,3.255,-62.997,45,55,10,6,6,10,13,18,37
