順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
305,サリチル酸 ピーリング,11700,100,2.093,4.436,9,91,2,28,27,23,13,4,3
306,鼻の横 ニキビ,11400,100,2.142,7.466,18,82,11,35,27,17,7,2,1
307,肌荒れ サプリ,11300,100,2.067,-0.681,25,75,2,23,28,23,15,6,3
308,十味敗毒湯 効果,11100,100,2.169,-0.207,21,79,5,14,13,20,24,12,12
309,アクアチムクリーム,10800,100,2.121,4.701,31,69,4,14,18,23,18,10,13
310,赤ら顔,10700,100,2.199,42.383,26,74,6,19,22,23,17,7,6
311,顔 湿疹,10700,100,2.099,-17.876,21,79,2,9,20,31,24,10,4
312,azaクリア,10600,100,2.183,-7.197,14,86,3,25,31,23,12,4,2
313,口元 ニキビ,10600,100,2.174,6.02,26,74,9,36,31,15,5,2,2
314,ゼビアックスローション2%,10400,100,2.166,51.37,27,73,4,12,16,25,22,12,9
315,ニキビ跡 皮膚科,9200,100,2.416,0.007,18,82,15,46,19,11,7,2,0
