順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
148,子供 gps,35200,580,2.175,125.359,34,66,0,2,38,47,8,2,3
149,キュアニャミー,38600,570,2.109,-13.978,27,73,6,11,41,29,6,4,3
150,川崎病 症状,38200,570,2.109,16.544,19,81,1,9,37,26,11,10,6
151,laq,37200,570,2.14,52.116,27,73,1,6,38,33,7,9,6
152,キッズデュオ,37100,570,2.13,25.928,16,84,0,3,32,42,9,7,7
153,手足口病 口の中,21900,570,2.651,-7.766,15,85,1,10,54,27,4,2,2
154,ピュアキッズ,33400,560,2.229,19.876,22,78,0,5,47,34,5,5,4
155,水筒 子供,27100,560,2.411,52.105,9,91,0,3,42,45,4,3,3
156,アールエスウイルス,38900,550,2.062,-14.955,19,81,1,9,28,24,15,14,9
157,くもん,38100,550,2.054,37.44,18,82,3,6,34,41,9,4,3
158,松屋 パウパトロール,31900,550,2.237,-15.11,28,72,0,5,53,32,4,4,2
159,ランドセルカバー,29600,550,2.3,123.326,12,88,0,2,37,48,7,3,3
160,ワイドシリン細粒200小児,25700,550,2.458,28.044,17,83,0,6,41,36,7,6,4
161,運動会 ママコーデ,36200,540,2.056,12.827,3,97,0,1,27,57,11,2,2
162,サバイバル アニメ,32300,540,2.184,104.671,26,74,2,2,29,53,8,3,3
163,子供 熱が下がらない,30200,540,2.256,15.301,25,75,0,4,42,40,6,4,4
164,七五三 初穂料,26800,540,2.405,79.603,24,76,0,3,46,35,4,6,6
165,ヘルパンギーナ 手足口病 違い,26000,540,2.447,-10.496,17,83,0,7,43,29,8,9,4
166,目やに 子供,23100,540,2.555,17.134,15,85,0,7,54,31,3,3,2
167,手足口病 かゆい,21500,540,2.615,-4.881,16,84,1,8,49,33,4,3,2
168,しまじろうコンサート,33900,530,2.16,2.991,25,75,1,4,44,29,6,10,6
169,子供 嘔吐 熱なし,25700,530,2.408,83.323,20,80,0,5,49,38,4,2,2
170,手足口病 登校目安,25400,530,2.425,-1.516,11,89,1,4,44,41,6,2,2
171,手足口病 熱,23300,530,2.524,-0.021,17,83,1,8,54,29,3,3,2
172,バブリゾート 八ヶ岳,31200,520,2.202,1.068,18,82,0,2,34,47,9,5,3
173,ニコ石鹸,29300,520,2.296,1.606,10,90,0,9,42,25,11,9,4
174,ドミノピザ 体験,25700,520,2.396,16.841,10,90,0,2,44,45,4,3,2
175,突発性発疹 保育園,22700,520,2.55,15.15,8,92,0,11,54,20,4,8,3
176,手足口病 保育園,21800,520,2.567,-7.995,17,83,0,9,55,27,4,3,2
177,3歳児検診,29400,510,2.261,30.12,15,85,0,8,41,28,7,10,6
178,上唇小帯,29400,510,2.26,29.108,15,85,2,12,42,26,9,6,3
179,120959925,27700,510,2.312,-17.109,16,84,0,6,56,32,2,2,2
180,ひらがな 練習,32800,500,2.154,35.205,27,73,0,3,29,32,10,12,14
181,ブースターシート,31800,500,2.154,26.871,27,73,0,3,41,33,7,10,6
182,お名前シール,29100,500,2.242,101.351,9,91,0,7,37,35,9,8,4
183,絵の具セット,27300,500,2.282,97.895,15,85,2,4,34,43,8,5,4
184,子連れ 旅行,25800,500,2.369,58.494,16,84,0,6,52,33,3,4,2
185,スタジオマリオ 七五三,21700,500,2.517,37.057,13,87,0,5,48,37,4,3,3
186,120550904,20800,500,2.56,-0.328,13,87,0,6,57,30,2,3,2
187,ぷにるんず おもちゃ,30700,490,2.171,70.94,26,74,1,5,37,37,7,8,5
188,中耳炎 熱,25900,490,2.347,62.612,16,84,2,10,45,29,7,5,2
189,子供 咳 長引く,25500,490,2.331,31.046,15,85,0,3,44,43,6,2,2
190,アレロック顆粒0.5 子供,22100,490,2.483,30.29,15,85,0,3,38,44,6,4,5
