順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
144,国民民主党(日本 2018-),37800,110,2.5,1.434,69,31,1,4,10,18,21,19,27
145,akbグループ卒業生,33100,110,2.587,0.642,45,55,1,5,18,26,26,15,9
146,東京都文京区,31900,110,2.628,-3.769,33,67,1,3,8,17,23,21,27
147,引きこもり,30300,110,2.663,-7.919,33,67,3,7,11,24,25,15,15
148,特定疾患(難病),28900,110,2.747,0.689,22,78,1,3,10,22,24,20,20
149,芸能人の結婚,28900,110,2.709,13.805,32,68,2,5,15,26,24,14,14
150,子どもをめぐる課題,25200,110,2.815,9.618,22,78,1,3,16,27,22,15,16
151,この,92200,100,1.481,-170.891,39,61,3,4,6,14,22,21,30
152,ニューヨークヤンキース,64100,100,1.779,14.822,64,36,3,6,11,18,20,19,23
153,サラリーマン,61500,100,1.827,4.081,55,45,2,6,10,21,28,20,13
154,ryoki,58400,100,1.886,25.987,19,81,2,6,17,26,26,15,8
155,炎上,37900,100,2.376,5.9,49,51,3,6,13,22,22,16,18
156,流通小売,33400,100,2.459,8.393,43,57,1,3,9,21,26,20,20
157,詐欺事件,31700,100,2.535,11.287,44,56,1,3,9,20,24,20,23
158,ビジネスパーソン,31000,100,2.546,-1.035,53,47,1,3,10,27,28,17,14
159,新入学,30900,100,2.562,-3.555,23,77,1,3,12,26,24,15,19
160,静岡県の事件事故情報,25300,100,2.718,6.29,40,60,1,4,13,26,25,17,14
161,解雇免職,24000,100,2.794,0.158,57,43,1,4,11,23,25,18,18
162,広島東洋カープ,75500,90,1.512,-4.065,66,34,4,11,14,20,23,15,13
163,胃がん,72200,90,1.587,-32.64,35,65,2,7,9,16,22,19,25
164,不登校,71800,90,1.619,-8.243,29,71,5,4,8,34,27,11,11
165,ネコ,66300,90,1.745,-3.057,32,68,2,6,10,20,26,18,18
166,ストーカー,64500,90,1.701,28.464,42,58,3,8,16,26,24,13,10
167,有酸素運動,62400,90,1.756,7.705,37,63,6,10,14,20,21,14,15
168,浜松市中央区,60300,90,1.782,-7.039,42,58,1,4,9,18,24,23,21
169,節約,56000,90,1.854,5.546,27,73,1,5,15,25,22,16,16
170,読む,48100,90,2.09,-99.706,32,68,2,3,6,15,22,22,30
171,fifaワールドカップ,44100,90,2.098,-10.956,76,24,3,7,13,23,23,17,14
172,いる,42600,90,2.114,-137.672,38,62,1,3,6,15,24,24,27
173,だ。,38500,90,2.248,-149.977,38,62,1,1,4,11,22,25,36
174,政局,35100,90,2.365,8.828,66,34,1,4,10,17,20,20,28
175,降板,32400,90,2.387,9.246,37,63,4,5,10,19,23,19,20
176,コツ,25800,90,2.625,-11.97,26,74,1,2,7,19,25,22,24
177,政治家の失言問題発言,25600,90,2.701,43.078,57,43,1,2,7,16,21,22,31
178,tbs系ドラマ,24100,90,2.763,1.943,24,76,1,2,8,20,29,24,16
179,活動休止 解散 芸能界,23700,90,2.672,39.537,25,75,1,4,14,27,27,16,11
180,ジャングルポケット(お笑い芸人),23400,90,2.749,4.815,42,58,1,3,14,28,28,14,12
181,恐喝脅迫強要,22300,90,2.805,8.403,48,52,1,3,12,25,26,17,16
182,皇室関連情報,21700,90,2.963,7.066,17,83,1,1,3,8,17,24,46
183,兵庫県の事件事故情報,21400,90,2.835,6.065,43,57,1,4,13,23,24,17,18
184,裏側,21000,90,2.888,3.779,44,56,1,2,9,20,26,20,22
185,熱愛破局,20000,90,2.833,35.097,24,76,1,5,15,27,26,15,11
186,オウム真理教問題,19900,90,2.899,-12.125,41,59,2,4,11,23,25,17,18
187,登録,74800,80,1.452,-147.84,38,62,4,4,7,15,23,21,26
188,西村博之,64400,80,1.663,-3.669,55,45,2,4,9,19,23,20,23
189,ハラスメント,62400,80,1.595,-36.037,48,52,2,6,11,20,23,17,21
190,件,55500,80,1.732,-129.945,42,58,2,4,7,18,28,22,19
191,東京ヤクルトスワローズ,54100,80,1.759,-9.719,67,33,5,11,15,20,23,14,12
192,誹謗中傷,49500,80,1.876,-4.592,48,52,5,7,13,20,22,16,17
193,日本野球機構,37300,80,2.185,-1.155,69,31,3,8,12,18,22,18,19
194,農家,35900,80,2.221,12.499,53,47,2,5,10,20,20,18,25
