順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
118,妊婦健診,16500,640,3.114,-2.544,7,93,0,24,54,11,5,4,2
119,妊娠中 頭痛,14400,640,3.268,-13.565,7,93,0,26,58,9,2,3,2
120,子宮頸管,19100,620,2.943,17.949,17,83,1,19,43,13,10,10,4
121,妊婦 うなぎ,16400,620,3.095,-7.422,21,79,0,21,54,13,5,6,1
122,後陣痛,15400,620,3.153,26.936,6,94,0,21,56,13,4,4,2
123,新生児 ミルク 間隔,15000,620,3.183,34.367,25,75,0,21,58,12,3,4,2
124,妊婦 風邪,13500,620,3.283,10.403,24,76,0,22,58,12,3,3,2
125,妊娠15週,13000,620,3.312,1.142,13,87,1,16,50,15,6,9,3
126,妊娠後期 お腹の張り,12500,620,3.359,13.478,10,90,0,24,57,11,3,4,1
127,安産祈願 服装,15200,610,3.155,10.501,30,70,0,24,49,8,7,9,3
128,バースプラン 具体例,12700,610,3.311,24.955,14,86,0,21,60,14,2,2,1
129,妊娠5ヶ月 お腹 大きさ,15100,600,3.152,1.299,9,91,2,26,45,13,6,6,2
130,赤ちゃん ミルクの量,18100,590,2.935,53.663,27,73,0,16,56,15,4,7,2
131,新生児 泣き止まない,16100,590,3.066,27.218,26,74,0,18,48,11,8,12,3
132,ユニクロ マタニティ,16100,590,3.045,15.205,7,93,0,16,60,13,4,5,2
133,妊娠報告 職場,13200,590,3.263,-11.984,8,92,0,29,59,8,1,2,1
134,計画分娩とは,11300,590,3.427,0.366,15,85,1,19,45,13,7,11,4
135,高位破水,17100,580,2.999,24.093,11,89,1,24,51,11,5,6,2
136,ルイボスティー 妊娠中,17100,580,2.978,0.737,7,93,0,22,54,12,5,5,2
137,胎嚢確認,15000,580,3.105,-28.211,11,89,0,16,51,18,4,8,3
138,子宮口 1センチ,13000,580,3.259,20.633,19,81,0,16,43,11,13,15,2
139,バースプラン,11900,580,3.346,19.838,15,85,1,28,53,11,3,3,1
140,新生児 服,18000,570,2.95,28.763,11,89,0,12,31,8,17,26,6
141,心拍確認後の流産率,16300,570,3.013,-7.584,12,88,0,20,59,14,2,3,2
142,ネオママイズム,15900,570,3.048,51.515,12,88,0,19,55,12,6,6,2
143,新生児 ゲップ 出させ方,15500,570,3.059,38.13,22,78,0,19,57,13,4,5,2
144,胎動 少ない,11800,570,3.335,15.898,12,88,1,23,56,11,3,4,2
145,和痛分娩とは,11400,570,3.387,0.004,12,88,2,18,40,14,11,11,4
146,ファーストトイ,16200,560,3.019,33.392,14,86,0,31,51,8,4,5,1
147,妊婦 頭痛,11900,560,3.312,4.111,13,87,1,25,57,10,3,3,1
148,妊娠3ヶ月,16600,550,2.937,-17.46,18,82,1,18,41,16,10,10,4
149,妊婦 インフルエンザ,16000,550,2.985,-2.825,24,76,0,14,51,16,9,8,2
150,ゼクシィベビー,14700,550,3.078,-0.398,8,92,0,22,63,9,2,3,1
151,陣痛 痛み 例え,12100,550,3.288,11.148,12,88,4,30,50,10,3,2,1
152,妊婦検診,12000,550,3.262,0.811,17,83,1,14,42,15,10,13,5
153,妊娠16週,11500,550,3.322,-0.522,13,87,0,17,47,16,7,10,3
154,子宮口 3cm,14200,540,3.103,21.672,30,70,1,14,41,13,13,15,3
155,お宮参り 服装 赤ちゃん,16600,530,2.977,68.467,22,78,0,7,24,5,19,37,8
156,授乳ブラ,16000,530,2.961,34.73,5,95,0,21,59,13,3,3,1
157,子宮頚管長,14300,530,3.066,-5.833,9,91,0,22,53,12,4,6,3
158,妊娠 体重増加 目安,13900,530,3.104,3.697,7,93,1,27,56,11,2,2,1
159,破水 尿もれ わからない,12100,530,3.237,36.266,12,88,0,21,57,13,3,5,1
160,妊娠20週,11100,530,3.308,9.99,14,86,1,15,45,17,8,11,3
161,妊娠初期 下痢気味,16000,520,2.94,-15.51,4,96,1,24,60,12,1,1,1
162,新生児 抱っこ紐,14700,520,3.007,45.406,10,90,0,14,62,15,3,4,2
163,新生児 鼻づまり 対処,14700,520,2.997,51.351,22,78,0,19,63,12,2,3,1
164,マタニティ ワンピース,13600,520,3.101,4.897,8,92,0,12,43,14,12,15,4
165,妊娠22週,11200,520,3.285,-4.448,13,87,1,16,46,17,8,10,2
166,妊娠18週,10300,520,3.358,-5.756,13,87,1,16,48,16,7,9,3
